question_id,user_id,topic,created_date,word_count,num_views,num_answers,num_upvotes,got_quality_answer
565,10461,sports,2026-06-01,40,31,2,12,1
566,10463,education,2026-06-01,86,27,3,16,1
567,10473,health,2026-06-01,26,28,1,7,1
568,10493,technology,2026-06-01,94,30,1,6,1
569,10494,career,2026-06-01,28,21,1,4,1
570,10511,technology,2026-06-01,25,37,3,14,1
571,10521,science,2026-06-01,45,26,2,3,1
572,10589,career,2026-06-01,17,22,1,2,0
573,10602,finance,2026-06-01,39,21,4,15,1
574,10605,travel,2026-06-01,63,24,2,8,1
575,10614,technology,2026-06-01,32,23,1,4,1
576,10635,education,2026-06-01,30,23,2,7,1
577,10639,finance,2026-06-01,31,21,1,2,0
578,10642,finance,2026-06-01,50,28,2,8,1
579,10649,sports,2026-06-01,25,19,1,3,1
580,10658,career,2026-06-01,27,28,4,17,1
581,10702,relationships,2026-06-01,20,24,0,0,0
582,10797,education,2026-06-01,124,25,2,7,1
583,10850,technology,2026-06-01,40,29,1,3,1
584,10854,technology,2026-06-01,30,18,0,1,0
585,10922,technology,2026-06-01,50,29,1,6,1
586,10941,technology,2026-06-01,21,24,2,6,1
587,10956,sports,2026-06-01,77,21,1,5,1
588,10966,education,2026-06-01,21,25,2,9,1
589,10986,travel,2026-06-01,35,23,1,4,1
590,11000,science,2026-06-01,30,25,0,1,0
591,11022,science,2026-06-01,49,22,4,22,1
592,11031,science,2026-06-01,62,23,0,1,0
593,11037,politics,2026-06-01,29,30,1,3,1
594,11038,education,2026-06-01,23,32,1,6,1
595,11073,travel,2026-06-01,79,26,1,5,1
596,11086,health,2026-06-01,10,8,0,0,0
597,11113,career,2026-06-01,36,22,0,0,0
598,11116,relationships,2026-06-01,38,24,3,10,1
599,11129,health,2026-06-01,31,30,2,15,1
600,11146,education,2026-06-01,48,25,3,15,1
601,11149,education,2026-06-01,15,34,0,0,0
602,11178,technology,2026-06-01,20,32,3,11,1
603,11180,science,2026-06-01,27,35,0,1,0
604,11183,politics,2026-06-01,37,23,2,6,1
605,11245,technology,2026-06-01,22,18,0,0,0
606,11248,technology,2026-06-01,10,14,1,5,1
607,11256,technology,2026-06-01,27,24,2,8,1
608,11266,travel,2026-06-01,72,20,4,22,1
609,11290,travel,2026-06-01,11,22,1,1,0
610,11336,technology,2026-06-01,48,11,4,20,1
611,11342,relationships,2026-06-01,30,27,1,1,0
612,11346,career,2026-06-01,89,28,0,1,0
613,11392,relationships,2026-06-01,33,24,1,5,1
614,11397,science,2026-06-01,34,16,1,5,1
615,11416,education,2026-06-01,20,27,1,4,1
616,11440,science,2026-06-01,27,31,0,0,0
617,11452,career,2026-06-01,39,11,1,7,1
618,11475,travel,2026-06-01,23,36,2,10,1
619,11506,travel,2026-06-01,59,19,0,0,0
620,11524,politics,2026-06-01,28,24,3,14,1
621,11537,technology,2026-06-01,22,31,2,8,1
622,11544,health,2026-06-01,19,20,0,1,0
623,11546,education,2026-06-01,42,27,1,1,0
624,11552,sports,2026-06-01,32,34,0,1,0
625,11569,relationships,2026-06-01,20,13,0,1,0
626,11572,finance,2026-06-01,13,25,2,4,1
627,11576,finance,2026-06-01,46,24,2,8,1
628,11577,sports,2026-06-01,24,18,1,3,1
629,11603,travel,2026-06-01,22,19,3,9,1
630,11647,relationships,2026-06-01,14,17,0,1,0
631,11652,finance,2026-06-01,37,26,0,0,0
632,11662,finance,2026-06-01,20,17,1,1,0
633,11672,science,2026-06-01,43,25,4,16,1
634,11673,finance,2026-06-01,46,29,0,1,0
635,11675,finance,2026-06-01,26,24,1,3,1
636,11695,travel,2026-06-01,9,28,0,1,0
637,11705,finance,2026-06-01,44,28,1,2,0
638,11720,career,2026-06-01,31,27,0,1,0
639,11733,relationships,2026-06-01,12,18,0,0,0
640,11745,relationships,2026-06-01,44,19,2,8,1
641,11747,sports,2026-06-01,64,30,3,12,1
642,11756,travel,2026-06-01,38,34,3,14,1
643,11776,relationships,2026-06-01,49,16,0,0,0
644,11798,technology,2026-06-01,34,14,1,3,1
645,11843,relationships,2026-06-01,35,29,0,0,0
646,11909,career,2026-06-01,51,35,5,30,1
647,11957,health,2026-06-01,68,33,1,7,1
648,11962,career,2026-06-01,23,29,2,13,1
649,11970,education,2026-06-01,16,15,1,4,1
650,11991,health,2026-06-01,32,23,0,0,0
651,7,education,2026-06-02,92,26,1,5,1
652,47,education,2026-06-02,26,15,0,0,0
653,68,science,2026-06-02,28,17,1,1,0
654,83,health,2026-06-02,45,28,4,21,1
655,91,education,2026-06-02,37,24,3,11,1
656,107,relationships,2026-06-02,22,16,0,0,0
657,121,health,2026-06-02,29,29,2,10,1
658,122,health,2026-06-02,49,21,1,7,1
659,125,health,2026-06-02,33,21,1,3,1
660,131,science,2026-06-02,53,33,5,24,1
661,139,education,2026-06-02,54,16,4,17,1
662,155,travel,2026-06-02,97,28,5,23,1
663,231,relationships,2026-06-02,51,37,6,30,1
664,236,travel,2026-06-02,117,26,1,4,1
665,272,sports,2026-06-02,19,20,0,0,0
666,279,sports,2026-06-02,111,31,0,0,0
667,335,relationships,2026-06-02,42,30,1,6,1
668,338,sports,2026-06-02,48,22,2,12,1
669,444,education,2026-06-02,43,35,3,16,1
670,480,education,2026-06-02,20,17,3,11,1
671,497,education,2026-06-02,28,22,0,0,0
672,565,sports,2026-06-02,49,21,1,3,1
673,574,travel,2026-06-02,48,31,3,15,1
674,587,science,2026-06-02,29,15,0,1,0
675,609,technology,2026-06-02,29,25,3,13,1
676,647,technology,2026-06-02,47,15,3,11,1
677,651,science,2026-06-02,26,16,1,8,1
678,689,career,2026-06-02,78,24,0,1,0
679,719,technology,2026-06-02,45,27,0,0,0
680,725,travel,2026-06-02,39,23,1,5,1
681,752,health,2026-06-02,27,26,2,9,1
682,786,technology,2026-06-02,29,24,1,4,1
683,803,sports,2026-06-02,16,23,1,1,0
684,804,technology,2026-06-02,23,25,2,9,1
685,832,finance,2026-06-02,100,22,2,9,1
686,835,travel,2026-06-02,17,22,1,2,0
687,859,relationships,2026-06-02,37,36,0,1,0
688,906,technology,2026-06-02,31,19,3,17,1
689,911,finance,2026-06-02,36,19,0,0,0
690,938,technology,2026-06-02,30,25,0,1,0
691,946,technology,2026-06-02,52,27,1,6,1
692,965,career,2026-06-02,19,19,1,3,1
693,982,relationships,2026-06-02,28,21,3,19,1
694,1028,politics,2026-06-02,84,33,1,4,1
695,1054,career,2026-06-02,26,27,1,4,1
696,1075,relationships,2026-06-02,39,26,3,12,1
697,1144,sports,2026-06-02,46,20,3,14,1
698,1168,travel,2026-06-02,47,32,2,5,1
699,1210,finance,2026-06-02,34,16,1,3,1
700,1229,technology,2026-06-02,43,23,1,6,1
701,1247,career,2026-06-02,41,27,0,1,0
702,1253,education,2026-06-02,38,25,2,7,1
703,1277,education,2026-06-02,23,18,1,5,1
704,1279,relationships,2026-06-02,16,20,0,0,0
705,1309,career,2026-06-02,58,22,1,8,1
706,1318,technology,2026-06-02,37,16,0,1,0
707,1361,technology,2026-06-02,40,23,4,16,1
708,1371,science,2026-06-02,39,22,2,11,1
709,1413,politics,2026-06-02,19,17,2,10,1
710,1453,relationships,2026-06-02,10,19,0,0,0
711,1491,technology,2026-06-02,27,17,1,5,1
712,1495,relationships,2026-06-02,29,29,0,0,0
713,1509,career,2026-06-02,63,17,4,15,1
714,1523,health,2026-06-02,28,25,1,2,0
715,1538,politics,2026-06-02,20,21,1,3,1
716,1550,education,2026-06-02,65,26,1,7,1
717,1569,education,2026-06-02,19,25,1,2,0
718,1667,science,2026-06-02,91,18,3,17,1
719,1699,science,2026-06-02,86,28,2,10,1
720,1719,finance,2026-06-02,42,18,2,10,1
721,1731,education,2026-06-02,47,32,1,5,1
722,1745,technology,2026-06-02,65,20,2,6,1
723,1792,relationships,2026-06-02,29,24,2,10,1
724,1807,technology,2026-06-02,38,27,1,5,1
725,1808,health,2026-06-02,42,28,2,7,1
726,1817,health,2026-06-02,37,25,1,2,0
727,1821,travel,2026-06-02,27,27,1,6,1
728,1839,travel,2026-06-02,9,15,1,4,1
729,1846,education,2026-06-02,81,26,0,0,0
730,1852,finance,2026-06-02,53,24,1,2,0
731,1864,sports,2026-06-02,19,23,1,5,1
732,1875,sports,2026-06-02,19,10,1,0,0
733,1883,technology,2026-06-02,120,25,0,1,0
734,1927,technology,2026-06-02,43,24,1,6,1
735,1944,education,2026-06-02,36,22,1,4,1
736,1981,health,2026-06-02,30,28,2,9,1
737,2004,education,2026-06-02,42,25,1,4,1
738,2007,technology,2026-06-02,9,20,0,0,0
739,2015,career,2026-06-02,33,20,2,5,1
740,2035,technology,2026-06-02,44,25,1,2,0
741,2073,technology,2026-06-02,42,18,1,6,1
742,2075,technology,2026-06-02,26,25,1,6,1
743,2100,science,2026-06-02,20,18,5,19,1
744,2137,technology,2026-06-02,29,28,2,11,1
745,2147,technology,2026-06-02,29,23,4,14,1
746,2180,technology,2026-06-02,31,22,0,0,0
747,2215,technology,2026-06-02,27,22,1,7,1
748,2217,career,2026-06-02,68,23,3,15,1
749,2251,relationships,2026-06-02,48,33,3,14,1
750,2263,career,2026-06-02,42,25,1,5,1
751,2267,politics,2026-06-02,27,34,6,24,1
752,2272,technology,2026-06-02,38,15,1,4,1
753,2273,relationships,2026-06-02,57,26,2,8,1
754,2278,finance,2026-06-02,47,15,1,5,1
755,2298,relationships,2026-06-02,25,20,1,6,1
756,2300,technology,2026-06-02,21,10,1,4,1
757,2318,relationships,2026-06-02,32,18,1,5,1
758,2327,sports,2026-06-02,33,22,2,8,1
759,2329,relationships,2026-06-02,22,19,2,9,1
760,2350,travel,2026-06-02,26,14,1,4,1
761,2351,science,2026-06-02,23,35,0,1,0
762,2410,science,2026-06-02,23,29,0,1,0
763,2411,education,2026-06-02,23,28,2,6,1
764,2439,relationships,2026-06-02,34,34,2,9,1
765,2448,education,2026-06-02,33,24,1,4,1
766,2456,education,2026-06-02,28,17,1,6,1
767,2469,health,2026-06-02,34,21,0,1,0
768,2476,education,2026-06-02,14,15,1,1,0
769,2481,health,2026-06-02,18,21,0,0,0
770,2512,finance,2026-06-02,64,24,1,5,1
771,2560,relationships,2026-06-02,46,30,4,24,1
772,2610,health,2026-06-02,63,26,1,5,1
773,2653,travel,2026-06-02,62,33,2,9,1
774,2660,technology,2026-06-02,25,13,2,10,1
775,2669,technology,2026-06-02,94,27,1,6,1
776,2706,career,2026-06-02,61,25,0,1,0
777,2713,travel,2026-06-02,35,18,2,10,1
778,2718,sports,2026-06-02,28,29,0,0,0
779,2761,science,2026-06-02,21,13,2,9,1
780,2789,education,2026-06-02,23,17,1,5,1
781,2809,education,2026-06-02,33,21,2,11,1
782,2833,relationships,2026-06-02,35,20,6,22,1
783,2838,technology,2026-06-02,21,26,1,5,1
784,2879,finance,2026-06-02,52,26,1,3,1
785,2922,education,2026-06-02,26,19,1,4,1
786,2942,finance,2026-06-02,38,32,2,9,1
787,2989,science,2026-06-02,104,33,2,6,1
788,3007,career,2026-06-02,18,21,6,25,1
789,3018,education,2026-06-02,33,29,5,18,1
790,3020,relationships,2026-06-02,28,21,2,9,1
791,3025,science,2026-06-02,15,24,1,6,1
792,3041,technology,2026-06-02,86,28,2,9,1
793,3053,technology,2026-06-02,37,21,0,1,0
794,3057,travel,2026-06-02,35,26,2,12,1
795,3089,science,2026-06-02,32,25,3,13,1
796,3091,finance,2026-06-02,48,29,2,9,1
797,3109,science,2026-06-02,34,25,0,1,0
798,3126,finance,2026-06-02,47,18,4,16,1
799,3165,health,2026-06-02,34,23,0,0,0
800,3203,technology,2026-06-02,35,17,1,3,1
801,3222,career,2026-06-02,17,30,1,6,1
802,3262,education,2026-06-02,18,29,1,8,1
803,3272,politics,2026-06-02,49,31,2,8,1
804,3287,health,2026-06-02,30,20,3,17,1
805,3297,career,2026-06-02,16,20,0,0,0
806,3326,education,2026-06-02,36,36,1,6,1
807,3327,career,2026-06-02,25,23,4,18,1
808,3348,politics,2026-06-02,36,16,0,0,0
809,3362,career,2026-06-02,30,17,1,4,1
810,3377,finance,2026-06-02,82,21,0,1,0
811,3388,career,2026-06-02,10,23,1,2,0
812,3393,finance,2026-06-02,18,21,0,0,0
813,3421,career,2026-06-02,23,31,2,8,1
814,3453,technology,2026-06-02,80,25,0,1,0
815,3458,technology,2026-06-02,39,15,1,4,1
816,3475,politics,2026-06-02,24,17,2,12,1
817,3507,finance,2026-06-02,27,26,0,1,0
818,3508,education,2026-06-02,19,27,1,6,1
819,3546,relationships,2026-06-02,48,31,1,3,1
820,3549,education,2026-06-02,22,21,0,0,0
821,3555,education,2026-06-02,18,18,0,0,0
822,3561,career,2026-06-02,67,25,0,0,0
823,3584,education,2026-06-02,86,21,1,5,1
824,3587,technology,2026-06-02,29,21,0,0,0
825,3640,finance,2026-06-02,26,21,0,0,0
826,3659,technology,2026-06-02,36,20,1,2,0
827,3661,science,2026-06-02,24,14,3,13,1
828,3669,science,2026-06-02,36,26,4,17,1
829,3682,career,2026-06-02,36,25,3,12,1
830,3687,politics,2026-06-02,36,21,4,19,1
831,3739,career,2026-06-02,82,22,3,12,1
832,3742,technology,2026-06-02,109,18,1,4,1
833,3764,science,2026-06-02,55,22,0,0,0
834,3768,politics,2026-06-02,59,15,3,13,1
835,3770,health,2026-06-02,14,18,1,4,1
836,3792,sports,2026-06-02,22,13,0,0,0
837,3830,technology,2026-06-02,19,28,2,7,1
838,3845,finance,2026-06-02,32,28,0,0,0
839,3850,politics,2026-06-02,18,18,0,0,0
840,3855,technology,2026-06-02,22,30,4,17,1
841,3905,relationships,2026-06-02,161,28,1,7,1
842,3930,finance,2026-06-02,55,30,1,5,1
843,3949,technology,2026-06-02,37,27,1,5,1
844,3982,politics,2026-06-02,27,22,1,5,1
845,3986,sports,2026-06-02,35,26,4,21,1
846,4026,technology,2026-06-02,33,22,1,3,1
847,4029,health,2026-06-02,24,9,0,0,0
848,4052,science,2026-06-02,25,19,2,6,1
849,4072,science,2026-06-02,40,27,5,19,1
850,4099,technology,2026-06-02,24,19,0,1,0
851,4150,finance,2026-06-02,30,17,0,1,0
852,4187,career,2026-06-02,79,29,1,6,1
853,4194,politics,2026-06-02,21,19,1,3,1
854,4199,science,2026-06-02,30,21,0,1,0
855,4205,travel,2026-06-02,72,22,2,13,1
856,4235,career,2026-06-02,26,24,0,1,0
857,4250,travel,2026-06-02,45,31,1,5,1
858,4251,technology,2026-06-02,57,20,1,7,1
859,4266,career,2026-06-02,17,13,0,0,0
860,4271,education,2026-06-02,23,26,4,20,1
861,4297,politics,2026-06-02,18,25,0,1,0
862,4307,education,2026-06-02,43,15,1,5,1
863,4374,science,2026-06-02,45,26,0,1,0
864,4385,technology,2026-06-02,33,37,3,12,1
865,4399,health,2026-06-02,33,23,1,6,1
866,4403,education,2026-06-02,22,19,0,0,0
867,4408,science,2026-06-02,20,24,1,4,1
868,4411,travel,2026-06-02,70,35,0,1,0
869,4424,science,2026-06-02,34,17,0,0,0
870,4441,finance,2026-06-02,33,24,3,15,1
871,4453,relationships,2026-06-02,36,21,0,0,0
872,4479,relationships,2026-06-02,13,23,2,8,1
873,4484,politics,2026-06-02,40,37,4,25,1
874,4561,career,2026-06-02,33,16,1,4,1
875,4569,politics,2026-06-02,48,23,1,3,1
876,4573,education,2026-06-02,40,29,2,10,1
877,4584,travel,2026-06-02,49,31,1,4,1
878,4612,education,2026-06-02,15,24,1,3,1
879,4620,education,2026-06-02,16,19,1,3,1
880,4622,career,2026-06-02,60,22,0,1,0
881,4637,career,2026-06-02,26,23,1,3,1
882,4728,career,2026-06-02,55,20,1,4,1
883,4756,finance,2026-06-02,15,23,1,4,1
884,4764,science,2026-06-02,28,28,2,13,1
885,4812,politics,2026-06-02,46,34,2,12,1
886,4829,career,2026-06-02,26,31,2,12,1
887,4837,travel,2026-06-02,76,39,1,6,1
888,4842,health,2026-06-02,39,19,1,6,1
889,4845,travel,2026-06-02,25,20,0,1,0
890,4858,politics,2026-06-02,30,25,2,10,1
891,4869,career,2026-06-02,56,29,2,11,1
892,4990,politics,2026-06-02,27,24,2,8,1
893,4993,technology,2026-06-02,56,18,1,4,1
894,5001,education,2026-06-02,26,17,1,3,1
895,5005,career,2026-06-02,97,26,1,3,1
896,5018,relationships,2026-06-02,82,19,0,1,0
897,5054,sports,2026-06-02,25,19,2,11,1
898,5095,career,2026-06-02,31,29,2,6,1
899,5111,sports,2026-06-02,8,16,1,2,0
900,5127,education,2026-06-02,35,19,0,0,0
901,5131,career,2026-06-02,23,21,3,14,1
902,5139,relationships,2026-06-02,29,22,5,17,1
903,5140,sports,2026-06-02,29,28,2,11,1
904,5176,career,2026-06-02,56,31,1,4,1
905,5209,finance,2026-06-02,93,24,1,7,1
906,5231,travel,2026-06-02,30,24,1,4,1
907,5309,career,2026-06-02,112,34,0,0,0
908,5339,health,2026-06-02,13,19,0,0,0
909,5349,relationships,2026-06-02,44,22,4,21,1
910,5403,science,2026-06-02,43,24,1,5,1
911,5413,education,2026-06-02,58,23,0,1,0
912,5446,travel,2026-06-02,24,24,1,5,1
913,5449,science,2026-06-02,24,16,0,0,0
914,5472,travel,2026-06-02,32,21,0,1,0
915,5492,relationships,2026-06-02,24,15,2,13,1
916,5496,health,2026-06-02,52,18,0,1,0
917,5555,health,2026-06-02,18,27,2,13,1
918,5601,relationships,2026-06-02,33,21,0,1,0
919,5629,health,2026-06-02,31,13,2,10,1
920,5643,relationships,2026-06-02,62,24,2,10,1
921,5658,politics,2026-06-02,23,30,1,6,1
922,5668,health,2026-06-02,15,18,2,12,1
923,5681,health,2026-06-02,25,29,1,4,1
924,5691,finance,2026-06-02,21,18,1,3,1
925,5726,relationships,2026-06-02,39,27,1,5,1
926,5761,technology,2026-06-02,13,19,1,3,1
927,5799,sports,2026-06-02,16,15,0,0,0
928,5803,politics,2026-06-02,50,24,1,4,1
929,5842,relationships,2026-06-02,51,25,0,1,0
930,5858,finance,2026-06-02,46,18,1,4,1
931,5881,politics,2026-06-02,31,26,1,7,1
932,5883,travel,2026-06-02,49,27,1,5,1
933,5945,sports,2026-06-02,35,21,1,5,1
934,5964,science,2026-06-02,18,28,2,13,1
935,6043,career,2026-06-02,31,27,1,5,1
936,6076,career,2026-06-02,29,12,3,17,1
937,6109,career,2026-06-02,33,25,6,28,1
938,6116,finance,2026-06-02,52,30,2,11,1
939,6119,politics,2026-06-02,32,23,2,10,1
940,6137,career,2026-06-02,9,10,0,0,0
941,6142,travel,2026-06-02,148,19,1,5,1
942,6151,education,2026-06-02,24,31,2,7,1
943,6158,relationships,2026-06-02,14,22,4,12,1
944,6175,career,2026-06-02,38,22,1,6,1
945,6176,technology,2026-06-02,54,24,3,11,1
946,6186,politics,2026-06-02,10,21,1,4,1
947,6285,relationships,2026-06-02,39,32,2,11,1
948,6293,career,2026-06-02,31,21,0,0,0
949,6297,career,2026-06-02,23,17,4,19,1
950,6306,relationships,2026-06-02,43,34,4,21,1
951,6315,health,2026-06-02,20,20,1,3,1
952,6316,science,2026-06-02,74,27,3,15,1
953,6320,education,2026-06-02,19,16,1,7,1
954,6328,relationships,2026-06-02,17,23,0,0,0
955,6331,technology,2026-06-02,47,24,0,1,0
956,6357,career,2026-06-02,43,22,0,1,0
957,6389,career,2026-06-02,33,20,1,3,1
958,6390,career,2026-06-02,25,23,2,9,1
959,6402,relationships,2026-06-02,73,20,0,1,0
960,6421,science,2026-06-02,61,33,2,10,1
961,6433,education,2026-06-02,36,27,0,1,0
962,6446,finance,2026-06-02,76,30,1,5,1
963,6453,science,2026-06-02,35,10,3,17,1
964,6456,sports,2026-06-02,13,17,1,2,0
965,6458,education,2026-06-02,82,36,4,18,1
966,6481,finance,2026-06-02,28,22,1,4,1
967,6484,technology,2026-06-02,45,23,2,12,1
968,6498,finance,2026-06-02,54,29,1,7,1
969,6543,travel,2026-06-02,45,18,3,11,1
970,6583,science,2026-06-02,58,24,2,10,1
971,6599,career,2026-06-02,32,21,0,0,0
972,6616,travel,2026-06-02,86,34,2,9,1
973,6619,health,2026-06-02,80,29,2,8,1
974,6622,relationships,2026-06-02,70,20,0,0,0
975,6630,relationships,2026-06-02,66,28,1,6,1
976,6645,health,2026-06-02,44,30,3,13,1
977,6666,education,2026-06-02,16,28,3,7,1
978,6694,finance,2026-06-02,46,20,1,5,1
979,6695,travel,2026-06-02,54,34,1,5,1
980,6706,technology,2026-06-02,53,27,2,8,1
981,6718,politics,2026-06-02,27,23,3,12,1
982,6722,relationships,2026-06-02,18,15,1,4,1
983,6759,career,2026-06-02,28,30,0,0,0
984,6764,career,2026-06-02,80,21,4,16,1
985,6789,sports,2026-06-02,54,27,1,5,1
986,6803,career,2026-06-02,50,18,0,1,0
987,6819,career,2026-06-02,14,26,2,12,1
988,6839,health,2026-06-02,13,15,1,1,0
989,6943,finance,2026-06-02,40,22,1,4,1
990,7003,travel,2026-06-02,63,25,2,6,1
991,7027,relationships,2026-06-02,54,33,2,10,1
992,7069,technology,2026-06-02,47,12,1,5,1
993,7081,career,2026-06-02,14,15,3,15,1
994,7105,travel,2026-06-02,20,22,1,7,1
995,7137,sports,2026-06-02,27,16,2,11,1
996,7145,technology,2026-06-02,48,28,2,5,1
997,7181,sports,2026-06-02,17,19,2,13,1
998,7183,science,2026-06-02,38,19,4,13,1
999,7188,career,2026-06-02,33,20,2,8,1
1000,7199,finance,2026-06-02,38,29,0,1,0
1001,7214,relationships,2026-06-02,9,22,1,2,0
1002,7244,politics,2026-06-02,30,29,5,18,1
1003,7260,relationships,2026-06-02,28,18,1,3,1
1004,7276,finance,2026-06-02,20,19,0,1,0
1005,7279,technology,2026-06-02,32,20,1,7,1
1006,7300,finance,2026-06-02,17,19,2,9,1
1007,7332,technology,2026-06-02,129,29,3,13,1
1008,7338,travel,2026-06-02,49,24,2,7,1
1009,7344,health,2026-06-02,52,12,1,3,1
1010,7358,career,2026-06-02,53,26,2,8,1
1011,7364,sports,2026-06-02,27,24,0,0,0
1012,7370,technology,2026-06-02,19,20,2,9,1
1013,7375,health,2026-06-02,23,22,1,3,1
1014,7385,relationships,2026-06-02,21,22,1,4,1
1015,7394,relationships,2026-06-02,62,31,0,0,0
1016,7406,relationships,2026-06-02,41,29,3,15,1
1017,7470,relationships,2026-06-02,51,23,2,10,1
1018,7480,relationships,2026-06-02,16,27,0,1,0
1019,7490,travel,2026-06-02,15,28,1,6,1
1020,7508,career,2026-06-02,41,32,0,0,0
1021,7511,finance,2026-06-02,50,21,2,6,1
1022,7534,relationships,2026-06-02,32,33,2,10,1
1023,7598,finance,2026-06-02,64,24,2,7,1
1024,7602,career,2026-06-02,9,16,0,0,0
1025,7611,finance,2026-06-02,27,17,1,4,1
1026,7624,politics,2026-06-02,8,25,1,3,1
1027,7742,career,2026-06-02,45,22,2,8,1
1028,7795,health,2026-06-02,22,33,3,10,1
1029,7799,career,2026-06-02,23,13,3,12,1
1030,7804,health,2026-06-02,33,16,1,7,1
1031,7807,relationships,2026-06-02,41,19,0,1,0
1032,7833,sports,2026-06-02,54,33,2,8,1
1033,7889,travel,2026-06-02,37,16,0,1,0
1034,7942,sports,2026-06-02,34,27,1,2,0
1035,7956,technology,2026-06-02,58,11,2,13,1
1036,7970,career,2026-06-02,41,27,0,0,0
1037,7976,career,2026-06-02,25,15,0,1,0
1038,8031,science,2026-06-02,18,23,0,1,0
1039,8040,education,2026-06-02,19,31,2,6,1
1040,8066,technology,2026-06-02,37,20,2,9,1
1041,8133,technology,2026-06-02,22,30,2,9,1
1042,8145,finance,2026-06-02,38,21,2,9,1
1043,8167,finance,2026-06-02,30,21,1,4,1
1044,8215,science,2026-06-02,23,24,1,7,1
1045,8272,technology,2026-06-02,96,25,4,19,1
1046,8318,science,2026-06-02,81,26,4,21,1
1047,8321,politics,2026-06-02,45,28,2,4,1
1048,8323,finance,2026-06-02,10,10,0,0,0
1049,8325,politics,2026-06-02,96,30,1,6,1
1050,8332,education,2026-06-02,25,23,2,8,1
1051,8414,education,2026-06-02,38,23,2,9,1
1052,8475,health,2026-06-02,29,17,0,0,0
1053,8499,health,2026-06-02,20,23,0,1,0
1054,8503,education,2026-06-02,49,24,0,0,0
1055,8506,technology,2026-06-02,36,28,3,16,1
1056,8507,finance,2026-06-02,44,23,3,11,1
1057,8539,travel,2026-06-02,46,24,0,0,0
1058,8551,finance,2026-06-02,70,45,4,20,1
1059,8558,career,2026-06-02,58,36,8,33,1
1060,8579,education,2026-06-02,56,18,2,12,1
1061,8642,politics,2026-06-02,33,27,3,20,1
1062,8658,science,2026-06-02,64,26,2,8,1
1063,8662,sports,2026-06-02,46,17,2,5,1
1064,8679,travel,2026-06-02,26,25,1,6,1
1065,8702,travel,2026-06-02,15,17,0,0,0
1066,8715,travel,2026-06-02,43,13,1,2,0
1067,8739,career,2026-06-02,64,31,2,11,1
1068,8798,travel,2026-06-02,12,15,0,0,0
1069,8827,education,2026-06-02,27,16,1,5,1
1070,8828,sports,2026-06-02,47,20,2,13,1
1071,8845,sports,2026-06-02,86,26,0,0,0
1072,8847,politics,2026-06-02,17,22,0,0,0
1073,8864,sports,2026-06-02,43,21,0,1,0
1074,8865,science,2026-06-02,24,19,1,9,1
1075,8871,politics,2026-06-02,38,24,1,3,1
1076,8895,sports,2026-06-02,60,27,1,6,1
1077,8899,travel,2026-06-02,79,23,1,5,1
1078,8966,finance,2026-06-02,54,29,0,0,0
1079,8981,education,2026-06-02,51,24,1,5,1
1080,9036,relationships,2026-06-02,76,30,0,0,0
1081,9077,technology,2026-06-02,58,21,3,17,1
1082,9131,travel,2026-06-02,54,24,3,14,1
1083,9134,travel,2026-06-02,34,19,0,1,0
1084,9138,relationships,2026-06-02,23,14,1,3,1
1085,9142,politics,2026-06-02,40,19,1,4,1
