user_id,variant,country,device_type,num_questions_asked,avg_word_count,quality_answer_rate,assignment_date
499,treatment,PH,desktop,1,17.0,0.0,2026-06-01
500,control,IN,desktop,8,29.8,0.625,2026-06-03
501,treatment,GB,mobile,0,,,2026-06-05
502,treatment,IN,mobile,1,23.0,1.0,2026-06-04
503,control,IN,desktop,1,29.0,1.0,2026-06-02
504,treatment,IN,tablet,2,49.5,0.0,2026-06-02
505,treatment,AU,desktop,3,83.0,0.333,2026-06-04
506,treatment,IN,desktop,2,51.5,0.5,2026-06-02
507,control,IN,desktop,1,34.0,1.0,2026-06-05
508,control,US,mobile,12,26.3,0.5,2026-06-03
509,treatment,DE,desktop,4,49.0,1.0,2026-06-04
510,control,DE,mobile,4,35.2,0.5,2026-06-02
511,treatment,IN,mobile,5,71.4,0.8,2026-06-03
512,treatment,US,mobile,3,58.0,0.333,2026-06-04
513,control,IN,desktop,0,,,2026-06-02
514,control,US,mobile,4,51.2,0.75,2026-06-02
515,control,US,desktop,0,,,2026-06-04
516,control,DE,mobile,5,40.4,1.0,2026-06-04
517,control,IN,mobile,3,34.0,0.667,2026-06-02
518,treatment,IN,mobile,3,37.7,0.333,2026-06-05
519,treatment,AU,mobile,7,55.0,0.286,2026-06-02
520,treatment,IN,desktop,7,44.4,0.714,2026-06-02
521,treatment,US,mobile,2,75.5,0.5,2026-06-02
522,control,PH,desktop,3,34.7,1.0,2026-06-01
523,control,IN,mobile,6,31.2,0.833,2026-06-05
524,treatment,CA,mobile,0,,,2026-06-04
525,control,US,mobile,2,60.0,1.0,2026-06-03
526,control,US,mobile,1,51.0,1.0,2026-06-01
527,control,IN,desktop,12,29.3,0.917,2026-06-03
528,treatment,US,mobile,0,,,2026-06-02
529,control,IN,mobile,0,,,2026-06-04
530,control,US,desktop,0,,,2026-06-04
531,control,US,desktop,1,43.0,1.0,2026-06-05
532,treatment,BR,mobile,5,51.8,0.6,2026-06-02
533,control,IN,mobile,1,29.0,1.0,2026-06-01
534,treatment,DE,mobile,3,37.7,0.667,2026-06-03
535,control,IN,desktop,3,37.3,0.667,2026-06-01
536,control,US,mobile,6,37.8,0.5,2026-06-05
537,treatment,US,mobile,8,58.5,0.875,2026-06-03
538,treatment,PH,desktop,4,32.2,1.0,2026-06-01
539,treatment,IN,mobile,6,41.0,0.833,2026-06-03
540,treatment,US,desktop,4,60.0,0.5,2026-06-03
541,control,US,desktop,2,24.0,1.0,2026-06-03
542,treatment,US,mobile,1,63.0,1.0,2026-06-03
543,treatment,PH,desktop,5,61.8,0.8,2026-06-04
544,treatment,AU,desktop,8,42.2,0.875,2026-06-03
545,treatment,IN,desktop,3,33.0,0.667,2026-06-01
546,treatment,IN,mobile,3,43.7,0.667,2026-06-05
547,treatment,US,desktop,0,,,2026-06-03
548,treatment,DE,mobile,0,,,2026-06-03
549,treatment,IN,mobile,4,59.2,0.5,2026-06-05
550,control,GB,mobile,2,12.5,0.0,2026-06-03
551,treatment,GB,desktop,0,,,2026-06-01
552,treatment,GB,mobile,0,,,2026-06-01
553,treatment,BR,mobile,0,,,2026-06-05
554,control,US,mobile,3,39.0,0.333,2026-06-03
555,control,CA,desktop,2,40.5,1.0,2026-06-02
556,control,US,mobile,3,39.7,0.667,2026-06-02
557,control,GB,mobile,0,,,2026-06-01
558,control,GB,tablet,7,28.6,0.857,2026-06-04
559,control,AU,desktop,1,27.0,1.0,2026-06-04
560,treatment,DE,mobile,0,,,2026-06-01
561,treatment,GB,mobile,5,39.4,0.4,2026-06-03
562,treatment,BR,tablet,0,,,2026-06-04
563,treatment,GB,mobile,7,41.4,0.571,2026-06-04
564,treatment,CA,mobile,4,42.5,0.75,2026-06-03
565,control,DE,desktop,5,35.4,0.6,2026-06-05
566,treatment,IN,tablet,1,109.0,1.0,2026-06-03
567,treatment,CA,mobile,2,24.5,1.0,2026-06-02
568,control,US,desktop,3,24.7,0.667,2026-06-03
569,treatment,US,mobile,2,21.0,1.0,2026-06-01
570,treatment,US,desktop,2,37.5,0.5,2026-06-05
571,control,US,mobile,1,15.0,0.0,2026-06-05
572,control,IN,mobile,0,,,2026-06-04
573,control,GB,desktop,1,7.0,0.0,2026-06-01
574,treatment,IN,mobile,2,36.0,1.0,2026-06-02
575,treatment,PH,desktop,2,64.0,1.0,2026-06-03
576,control,US,mobile,9,26.2,0.778,2026-06-02
577,treatment,IN,mobile,1,51.0,0.0,2026-06-03
578,treatment,DE,desktop,3,38.7,0.333,2026-06-04
579,treatment,DE,mobile,0,,,2026-06-04
580,control,PH,mobile,2,19.5,1.0,2026-06-02
581,control,IN,desktop,1,21.0,1.0,2026-06-03
582,control,BR,mobile,3,34.0,0.667,2026-06-02
583,treatment,US,desktop,4,35.2,0.25,2026-06-03
584,control,AU,mobile,3,15.0,0.333,2026-06-01
585,control,PH,desktop,5,32.8,0.8,2026-06-05
586,treatment,US,mobile,0,,,2026-06-03
587,control,CA,mobile,2,22.5,0.0,2026-06-02
588,treatment,US,mobile,1,65.0,1.0,2026-06-05
589,treatment,US,mobile,1,39.0,1.0,2026-06-03
590,treatment,IN,desktop,2,20.0,1.0,2026-06-01
591,control,US,tablet,5,28.2,0.8,2026-06-02
592,control,DE,mobile,2,18.0,0.5,2026-06-03
593,control,US,mobile,3,46.7,0.667,2026-06-02
594,control,BR,tablet,5,44.0,0.2,2026-06-02
595,treatment,DE,mobile,6,37.2,0.833,2026-06-02
596,treatment,IN,mobile,4,85.8,1.0,2026-06-01
597,control,BR,mobile,4,25.2,0.5,2026-06-04
598,control,CA,desktop,3,30.7,1.0,2026-06-02
599,control,IN,mobile,1,22.0,1.0,2026-06-02
600,treatment,IN,desktop,1,49.0,1.0,2026-06-01
601,control,US,tablet,2,46.5,1.0,2026-06-03
602,control,US,mobile,3,16.0,0.667,2026-06-02
603,control,PH,mobile,5,26.6,0.6,2026-06-05
604,treatment,IN,mobile,0,,,2026-06-05
605,treatment,PH,desktop,6,46.8,0.833,2026-06-05
606,treatment,CA,desktop,5,39.0,1.0,2026-06-01
607,control,IN,desktop,2,18.5,1.0,2026-06-01
608,treatment,CA,mobile,2,83.5,1.0,2026-06-03
609,control,IN,mobile,4,32.0,1.0,2026-06-03
610,treatment,US,mobile,1,79.0,1.0,2026-06-01
611,treatment,IN,mobile,0,,,2026-06-05
612,control,US,mobile,2,29.5,1.0,2026-06-03
613,treatment,IN,mobile,2,52.0,1.0,2026-06-05
614,treatment,GB,mobile,8,55.5,0.75,2026-06-02
615,control,PH,desktop,1,59.0,1.0,2026-06-01
616,control,BR,mobile,8,39.0,0.625,2026-06-03
617,treatment,AU,mobile,12,50.6,0.917,2026-06-01
618,control,IN,desktop,0,,,2026-06-04
619,treatment,PH,desktop,8,55.0,0.875,2026-06-03
620,control,GB,tablet,2,25.5,1.0,2026-06-04
621,control,US,mobile,1,32.0,0.0,2026-06-01
622,treatment,BR,mobile,4,52.8,0.75,2026-06-04
623,treatment,IN,mobile,2,62.5,1.0,2026-06-01
624,treatment,CA,mobile,0,,,2026-06-01
625,control,IN,mobile,2,21.0,0.5,2026-06-03
626,treatment,US,tablet,2,57.5,0.5,2026-06-05
627,treatment,US,desktop,6,35.2,0.833,2026-06-04
628,control,US,mobile,5,32.0,0.6,2026-06-01
629,treatment,US,desktop,2,23.5,0.5,2026-06-02
630,treatment,GB,desktop,0,,,2026-06-04
631,control,US,mobile,2,27.5,0.0,2026-06-03
632,control,IN,mobile,7,29.3,0.714,2026-06-03
633,treatment,US,mobile,10,55.4,0.6,2026-06-01
634,treatment,US,mobile,5,47.8,0.8,2026-06-03
635,treatment,PH,desktop,7,69.3,0.714,2026-06-03
636,control,IN,mobile,6,42.5,1.0,2026-06-02
637,treatment,US,mobile,7,72.6,0.857,2026-06-02
638,control,US,mobile,1,28.0,1.0,2026-06-02
639,treatment,US,mobile,6,48.7,0.833,2026-06-02
640,control,BR,mobile,2,25.5,0.5,2026-06-05
641,treatment,US,mobile,0,,,2026-06-05
642,treatment,US,mobile,5,61.6,0.6,2026-06-04
643,control,DE,mobile,4,23.5,0.5,2026-06-01
644,control,GB,tablet,0,,,2026-06-05
645,control,CA,mobile,1,43.0,0.0,2026-06-01
646,control,BR,desktop,1,29.0,1.0,2026-06-03
647,treatment,US,mobile,3,50.0,0.667,2026-06-02
648,treatment,US,desktop,8,41.0,0.625,2026-06-02
649,treatment,BR,mobile,1,29.0,1.0,2026-06-02
650,treatment,BR,mobile,1,103.0,0.0,2026-06-05
651,control,BR,mobile,7,25.0,0.857,2026-06-01
652,control,IN,desktop,0,,,2026-06-03
653,control,AU,mobile,2,27.0,1.0,2026-06-03
654,control,GB,mobile,3,31.3,0.333,2026-06-03
655,control,GB,mobile,1,48.0,0.0,2026-06-03
656,treatment,BR,mobile,4,39.0,0.75,2026-06-05
657,treatment,BR,mobile,2,34.5,1.0,2026-06-03
658,control,US,desktop,1,27.0,1.0,2026-06-02
659,treatment,IN,mobile,0,,,2026-06-02
660,control,BR,mobile,4,24.2,0.75,2026-06-02
661,control,GB,mobile,0,,,2026-06-04
662,treatment,US,tablet,4,59.5,0.5,2026-06-02
663,control,US,mobile,1,28.0,0.0,2026-06-01
664,treatment,BR,mobile,5,37.0,1.0,2026-06-04
665,control,PH,desktop,1,41.0,1.0,2026-06-01
666,treatment,DE,mobile,0,,,2026-06-05
667,treatment,IN,desktop,7,53.9,0.714,2026-06-01
668,treatment,US,desktop,16,47.1,0.625,2026-06-05
669,control,US,tablet,1,68.0,0.0,2026-06-05
670,treatment,US,mobile,1,27.0,1.0,2026-06-05
671,treatment,US,desktop,2,54.5,1.0,2026-06-03
672,treatment,US,desktop,2,50.0,0.5,2026-06-03
673,control,IN,tablet,4,26.8,0.75,2026-06-03
674,control,IN,desktop,2,73.0,1.0,2026-06-02
675,treatment,US,mobile,3,49.3,0.667,2026-06-01
676,treatment,PH,mobile,3,49.0,1.0,2026-06-01
677,control,IN,desktop,2,46.5,1.0,2026-06-03
678,control,IN,mobile,6,32.3,0.833,2026-06-04
679,treatment,IN,tablet,3,36.7,0.333,2026-06-03
680,control,GB,desktop,2,27.0,1.0,2026-06-02
681,control,IN,mobile,5,34.6,0.0,2026-06-05
682,control,PH,mobile,2,20.0,0.5,2026-06-01
683,control,IN,mobile,3,36.7,1.0,2026-06-03
684,treatment,IN,mobile,0,,,2026-06-04
685,treatment,IN,mobile,0,,,2026-06-05
686,treatment,US,tablet,13,37.8,0.692,2026-06-03
687,control,BR,desktop,2,35.5,1.0,2026-06-01
688,control,IN,desktop,5,30.4,0.4,2026-06-04
689,treatment,US,mobile,6,53.2,0.667,2026-06-02
690,treatment,IN,mobile,0,,,2026-06-05
691,treatment,IN,desktop,6,40.3,0.833,2026-06-04
692,control,GB,mobile,4,33.5,0.5,2026-06-04
693,treatment,PH,mobile,2,67.5,0.5,2026-06-03
694,control,PH,mobile,5,24.8,0.6,2026-06-03
695,treatment,US,mobile,5,52.8,0.8,2026-06-01
696,control,GB,desktop,3,34.0,0.667,2026-06-02
697,control,BR,mobile,2,19.0,1.0,2026-06-03
698,treatment,GB,mobile,4,54.8,0.25,2026-06-02
699,control,IN,mobile,7,34.0,0.714,2026-06-04
700,control,GB,desktop,2,39.0,0.5,2026-06-05
701,control,IN,mobile,4,45.2,0.25,2026-06-04
702,control,DE,desktop,9,36.6,1.0,2026-06-02
703,treatment,BR,mobile,1,47.0,0.0,2026-06-05
704,control,GB,desktop,1,49.0,0.0,2026-06-04
705,treatment,AU,desktop,3,51.3,1.0,2026-06-05
706,treatment,US,desktop,0,,,2026-06-04
707,control,IN,mobile,0,,,2026-06-04
708,treatment,US,tablet,9,40.7,0.667,2026-06-03
709,control,US,mobile,2,20.5,1.0,2026-06-02
710,treatment,BR,mobile,5,53.8,1.0,2026-06-05
711,control,DE,desktop,0,,,2026-06-03
712,control,US,desktop,2,45.0,1.0,2026-06-05
713,control,IN,mobile,1,34.0,1.0,2026-06-05
714,control,IN,desktop,1,33.0,1.0,2026-06-01
715,control,CA,mobile,6,20.2,0.667,2026-06-01
716,treatment,US,tablet,5,45.8,1.0,2026-06-05
717,treatment,US,mobile,6,44.7,1.0,2026-06-01
718,treatment,IN,mobile,4,64.5,1.0,2026-06-02
719,control,AU,desktop,6,38.7,0.833,2026-06-03
720,control,BR,mobile,2,44.0,0.5,2026-06-01
721,control,US,desktop,5,32.4,1.0,2026-06-01
722,control,US,desktop,2,37.0,0.5,2026-06-01
723,control,PH,mobile,6,44.5,0.833,2026-06-05
724,treatment,IN,mobile,1,40.0,1.0,2026-06-05
725,control,IN,mobile,6,34.3,0.667,2026-06-04
726,treatment,IN,mobile,1,13.0,0.0,2026-06-03
727,treatment,PH,mobile,6,36.7,1.0,2026-06-05
728,control,IN,mobile,0,,,2026-06-01
729,treatment,DE,mobile,3,42.3,0.667,2026-06-01
730,treatment,US,desktop,1,24.0,0.0,2026-06-02
731,control,PH,mobile,3,35.7,0.667,2026-06-05
732,treatment,BR,mobile,8,38.2,0.5,2026-06-05
733,control,US,desktop,1,33.0,1.0,2026-06-04
734,control,US,mobile,1,56.0,1.0,2026-06-02
735,treatment,US,mobile,2,54.5,0.5,2026-06-05
736,treatment,GB,desktop,4,39.0,0.75,2026-06-05
737,control,PH,mobile,2,41.5,1.0,2026-06-05
738,control,BR,mobile,1,37.0,1.0,2026-06-02
739,control,US,mobile,0,,,2026-06-02
740,treatment,BR,desktop,2,89.0,0.0,2026-06-02
741,treatment,GB,desktop,2,42.5,1.0,2026-06-05
742,control,IN,desktop,0,,,2026-06-01
743,treatment,US,mobile,6,40.3,1.0,2026-06-02
744,control,DE,tablet,4,43.2,1.0,2026-06-05
745,treatment,CA,mobile,3,49.0,0.667,2026-06-02
746,treatment,IN,mobile,4,42.5,0.75,2026-06-05
747,treatment,AU,mobile,1,42.0,1.0,2026-06-04
748,control,GB,mobile,9,35.7,0.556,2026-06-05
749,control,BR,mobile,9,40.0,0.667,2026-06-03
750,treatment,US,mobile,1,53.0,1.0,2026-06-05
751,control,US,mobile,4,21.2,0.5,2026-06-01
752,control,US,mobile,9,30.0,0.667,2026-06-04
753,control,BR,desktop,3,38.3,0.667,2026-06-05
754,control,CA,mobile,1,23.0,1.0,2026-06-03
755,control,IN,mobile,2,35.0,1.0,2026-06-01
756,treatment,IN,desktop,4,40.2,0.75,2026-06-02
757,control,PH,desktop,2,30.0,0.5,2026-06-01
758,treatment,IN,mobile,3,94.7,0.333,2026-06-02
759,control,PH,mobile,2,51.5,0.5,2026-06-04
760,treatment,IN,mobile,8,52.1,0.5,2026-06-04
761,control,US,mobile,2,19.5,1.0,2026-06-02
762,treatment,US,desktop,3,32.0,1.0,2026-06-04
763,control,BR,desktop,0,,,2026-06-04
764,control,IN,mobile,2,26.0,1.0,2026-06-01
765,treatment,BR,mobile,1,52.0,1.0,2026-06-04
766,treatment,IN,mobile,2,50.5,1.0,2026-06-03
767,treatment,GB,mobile,4,44.5,0.75,2026-06-02
768,treatment,US,mobile,2,34.0,1.0,2026-06-05
769,control,IN,mobile,4,24.8,0.5,2026-06-04
770,treatment,US,desktop,5,51.0,0.4,2026-06-02
771,treatment,GB,tablet,5,69.6,0.8,2026-06-03
772,control,PH,desktop,8,30.6,1.0,2026-06-02
773,treatment,IN,desktop,6,40.5,0.5,2026-06-04
774,treatment,US,mobile,1,40.0,0.0,2026-06-03
775,control,IN,desktop,2,34.0,1.0,2026-06-04
776,control,BR,mobile,1,38.0,0.0,2026-06-03
777,treatment,US,mobile,2,43.0,0.0,2026-06-03
778,treatment,GB,mobile,4,45.2,1.0,2026-06-04
779,control,IN,mobile,2,22.5,1.0,2026-06-01
780,treatment,DE,mobile,6,35.3,0.333,2026-06-01
781,control,US,desktop,2,63.0,1.0,2026-06-01
782,treatment,US,mobile,2,65.5,0.5,2026-06-01
783,treatment,IN,desktop,1,48.0,1.0,2026-06-04
784,control,IN,mobile,2,36.5,0.5,2026-06-01
785,control,IN,mobile,0,,,2026-06-04
786,control,PH,mobile,5,32.2,1.0,2026-06-02
787,treatment,GB,mobile,3,34.7,1.0,2026-06-03
788,control,IN,desktop,4,33.8,1.0,2026-06-02
789,control,IN,mobile,6,27.8,0.667,2026-06-01
790,control,IN,desktop,0,,,2026-06-01
791,control,PH,mobile,2,40.5,1.0,2026-06-01
792,treatment,US,mobile,8,43.1,0.75,2026-06-01
793,treatment,US,mobile,2,43.0,1.0,2026-06-02
794,treatment,DE,mobile,0,,,2026-06-01
795,control,US,desktop,3,18.7,0.667,2026-06-05
796,control,US,mobile,2,22.5,0.0,2026-06-04
797,treatment,US,desktop,0,,,2026-06-01
798,treatment,US,desktop,3,65.0,0.667,2026-06-03
799,treatment,US,desktop,2,32.0,0.5,2026-06-05
800,control,DE,mobile,9,29.9,0.444,2026-06-02
801,treatment,US,desktop,2,18.5,0.5,2026-06-01
802,treatment,IN,mobile,1,19.0,0.0,2026-06-01
803,control,IN,desktop,12,32.5,0.667,2026-06-02
804,control,CA,mobile,3,22.3,1.0,2026-06-03
805,control,US,mobile,0,,,2026-06-04
806,treatment,GB,mobile,1,103.0,0.0,2026-06-04
807,treatment,IN,mobile,3,40.3,0.333,2026-06-01
808,control,US,desktop,2,43.5,1.0,2026-06-04
809,control,US,mobile,6,29.5,0.833,2026-06-02
810,control,PH,mobile,0,,,2026-06-03
811,control,US,mobile,2,28.0,1.0,2026-06-01
812,control,IN,desktop,1,48.0,0.0,2026-06-03
813,treatment,US,desktop,4,36.5,0.5,2026-06-05
814,control,AU,mobile,6,32.8,0.833,2026-06-05
815,control,IN,desktop,1,34.0,1.0,2026-06-04
816,treatment,BR,mobile,2,39.0,1.0,2026-06-02
817,control,IN,mobile,8,34.1,0.375,2026-06-03
818,treatment,US,desktop,3,57.7,0.667,2026-06-05
819,control,BR,desktop,4,50.8,0.0,2026-06-05
820,treatment,GB,mobile,4,32.8,1.0,2026-06-04
821,control,US,mobile,1,32.0,1.0,2026-06-03
822,treatment,CA,mobile,1,39.0,0.0,2026-06-05
823,treatment,US,mobile,3,41.7,1.0,2026-06-03
824,treatment,BR,mobile,16,59.8,0.562,2026-06-03
825,control,AU,tablet,2,22.0,0.5,2026-06-05
826,control,IN,tablet,5,28.6,1.0,2026-06-05
827,treatment,AU,mobile,1,22.0,0.0,2026-06-02
828,control,CA,mobile,1,34.0,1.0,2026-06-01
829,control,US,mobile,2,56.5,0.5,2026-06-03
830,control,IN,mobile,4,39.5,0.75,2026-06-02
831,treatment,CA,mobile,5,44.2,0.8,2026-06-04
832,treatment,DE,mobile,4,62.8,0.75,2026-06-02
833,control,AU,mobile,6,34.2,0.5,2026-06-03
834,control,IN,mobile,1,22.0,1.0,2026-06-01
835,treatment,PH,mobile,4,75.0,0.75,2026-06-05
836,treatment,DE,mobile,6,50.8,1.0,2026-06-01
837,control,US,mobile,4,40.8,0.5,2026-06-03
838,treatment,GB,mobile,4,51.5,0.75,2026-06-05
839,treatment,PH,desktop,0,,,2026-06-04
840,control,IN,mobile,1,15.0,0.0,2026-06-04
841,control,IN,desktop,1,46.0,1.0,2026-06-04
842,treatment,US,desktop,0,,,2026-06-04
843,treatment,US,mobile,5,34.8,0.8,2026-06-05
844,treatment,US,mobile,0,,,2026-06-04
845,control,PH,mobile,2,32.0,1.0,2026-06-04
846,treatment,IN,desktop,2,54.0,1.0,2026-06-05
847,treatment,IN,desktop,2,68.5,1.0,2026-06-01
848,treatment,BR,mobile,2,91.5,0.5,2026-06-04
849,control,US,mobile,7,41.0,0.714,2026-06-05
850,treatment,CA,mobile,0,,,2026-06-02
851,control,CA,mobile,1,63.0,1.0,2026-06-05
852,treatment,GB,mobile,0,,,2026-06-05
853,treatment,GB,mobile,7,66.1,0.714,2026-06-05
854,treatment,IN,desktop,0,,,2026-06-02
855,control,GB,mobile,6,29.7,1.0,2026-06-02
856,control,BR,mobile,1,35.0,1.0,2026-06-02
857,control,IN,mobile,2,35.5,1.0,2026-06-04
858,treatment,CA,desktop,1,104.0,1.0,2026-06-04
859,treatment,BR,desktop,4,37.8,0.75,2026-06-02
860,control,BR,mobile,4,29.0,0.75,2026-06-02
861,treatment,US,mobile,2,76.5,0.5,2026-06-05
862,treatment,US,tablet,2,53.5,1.0,2026-06-05
863,treatment,US,mobile,1,57.0,0.0,2026-06-02
864,control,US,mobile,3,26.3,1.0,2026-06-02
865,treatment,US,mobile,3,53.3,0.667,2026-06-02
866,treatment,GB,desktop,2,92.0,1.0,2026-06-03
867,control,US,mobile,1,42.0,1.0,2026-06-01
868,treatment,CA,mobile,6,52.2,1.0,2026-06-04
869,control,PH,desktop,3,51.0,0.333,2026-06-03
870,control,PH,mobile,1,15.0,1.0,2026-06-01
871,treatment,IN,mobile,4,33.2,0.5,2026-06-05
872,control,BR,mobile,0,,,2026-06-02
873,control,CA,mobile,1,14.0,0.0,2026-06-04
874,treatment,BR,desktop,4,61.2,0.75,2026-06-05
875,control,US,desktop,3,27.7,0.333,2026-06-01
876,treatment,CA,mobile,1,47.0,1.0,2026-06-02
877,treatment,US,mobile,3,63.0,1.0,2026-06-02
878,control,PH,desktop,1,53.0,1.0,2026-06-04
879,control,US,desktop,1,33.0,0.0,2026-06-05
880,control,BR,mobile,1,20.0,1.0,2026-06-02
881,treatment,US,tablet,2,46.5,0.5,2026-06-05
882,treatment,IN,desktop,2,36.5,0.5,2026-06-05
883,treatment,CA,mobile,4,34.5,0.25,2026-06-02
884,control,IN,mobile,1,47.0,0.0,2026-06-05
885,treatment,CA,mobile,2,97.5,0.5,2026-06-05
886,treatment,IN,mobile,5,71.6,0.4,2026-06-01
887,control,PH,desktop,1,23.0,1.0,2026-06-04
888,treatment,BR,mobile,0,,,2026-06-05
889,control,GB,mobile,1,61.0,1.0,2026-06-03
890,treatment,US,mobile,1,22.0,0.0,2026-06-03
891,treatment,CA,mobile,0,,,2026-06-04
892,treatment,DE,tablet,2,41.0,0.5,2026-06-05
893,treatment,GB,mobile,1,66.0,0.0,2026-06-03
894,treatment,GB,mobile,4,39.0,1.0,2026-06-04
895,control,US,mobile,3,31.7,0.333,2026-06-02
896,control,US,mobile,9,35.6,0.778,2026-06-05
897,treatment,IN,mobile,3,32.0,0.667,2026-06-02
898,treatment,US,mobile,3,33.3,1.0,2026-06-02
899,treatment,US,mobile,3,41.7,1.0,2026-06-02
900,control,IN,tablet,1,16.0,1.0,2026-06-05
901,control,US,tablet,12,27.5,0.667,2026-06-05
902,control,IN,mobile,3,32.7,0.667,2026-06-02
903,treatment,BR,desktop,1,19.0,1.0,2026-06-05
904,control,US,desktop,2,30.0,1.0,2026-06-04
905,treatment,US,mobile,2,67.5,1.0,2026-06-02
906,control,US,desktop,2,32.0,1.0,2026-06-03
907,control,US,desktop,3,39.7,0.667,2026-06-04
908,control,BR,mobile,2,24.5,0.5,2026-06-04
909,treatment,US,mobile,3,46.0,1.0,2026-06-05
910,control,IN,mobile,4,27.0,0.25,2026-06-04
911,treatment,IN,tablet,21,47.6,0.714,2026-06-04
912,control,BR,mobile,2,42.0,0.5,2026-06-02
913,treatment,GB,desktop,1,33.0,1.0,2026-06-04
914,treatment,IN,mobile,6,48.2,1.0,2026-06-01
915,control,IN,desktop,2,37.0,1.0,2026-06-02
916,control,US,mobile,1,13.0,1.0,2026-06-03
917,control,IN,desktop,2,26.5,0.5,2026-06-01
918,control,DE,mobile,1,23.0,1.0,2026-06-04
919,control,CA,tablet,0,,,2026-06-02
920,control,US,mobile,7,38.3,0.429,2026-06-01
921,control,US,mobile,1,43.0,1.0,2026-06-03
922,control,PH,mobile,4,36.8,0.5,2026-06-03
923,control,DE,desktop,3,29.3,1.0,2026-06-02
924,treatment,US,desktop,6,64.2,0.833,2026-06-01
925,treatment,GB,desktop,1,46.0,1.0,2026-06-02
926,treatment,AU,mobile,9,43.0,0.556,2026-06-01
927,control,GB,mobile,1,13.0,0.0,2026-06-02
928,treatment,US,mobile,2,32.0,0.0,2026-06-03
929,control,DE,mobile,3,34.7,1.0,2026-06-04
930,control,US,mobile,0,,,2026-06-04
931,treatment,US,desktop,4,53.5,1.0,2026-06-01
932,treatment,IN,mobile,3,37.3,0.333,2026-06-04
933,treatment,US,mobile,6,59.3,0.833,2026-06-04
934,treatment,US,mobile,0,,,2026-06-05
935,treatment,US,mobile,2,64.5,0.5,2026-06-03
936,treatment,US,mobile,4,65.5,0.75,2026-06-05
937,treatment,IN,desktop,3,28.0,1.0,2026-06-03
938,control,US,mobile,1,30.0,0.0,2026-06-04
939,treatment,IN,mobile,2,60.0,1.0,2026-06-04
940,control,BR,desktop,1,97.0,1.0,2026-06-04
941,treatment,CA,desktop,2,71.0,1.0,2026-06-03
942,control,IN,mobile,2,44.0,1.0,2026-06-05
943,control,PH,tablet,1,48.0,1.0,2026-06-04
944,treatment,IN,tablet,1,54.0,0.0,2026-06-05
945,treatment,PH,mobile,3,35.0,0.667,2026-06-05
946,treatment,IN,desktop,6,41.7,1.0,2026-06-01
947,treatment,IN,mobile,0,,,2026-06-03
948,treatment,US,mobile,3,35.0,1.0,2026-06-05
949,treatment,IN,tablet,3,62.3,1.0,2026-06-02
950,control,US,desktop,3,36.0,1.0,2026-06-01
951,treatment,DE,desktop,4,47.5,1.0,2026-06-05
952,treatment,IN,tablet,7,54.1,0.857,2026-06-02
953,control,US,desktop,0,,,2026-06-02
954,control,CA,mobile,0,,,2026-06-03
955,treatment,PH,mobile,6,48.8,1.0,2026-06-01
956,treatment,CA,mobile,4,53.8,1.0,2026-06-04
957,treatment,IN,mobile,1,47.0,0.0,2026-06-03
958,treatment,IN,desktop,3,71.0,0.667,2026-06-05
959,control,CA,desktop,2,16.0,0.5,2026-06-03
960,treatment,US,mobile,0,,,2026-06-04
961,treatment,IN,desktop,2,45.5,0.0,2026-06-03
962,treatment,US,mobile,2,40.0,0.5,2026-06-04
963,control,US,mobile,2,29.5,0.5,2026-06-03
964,treatment,CA,mobile,3,44.0,1.0,2026-06-03
965,control,IN,desktop,2,22.5,0.5,2026-06-01
966,treatment,GB,mobile,3,47.7,0.667,2026-06-02
967,treatment,US,desktop,7,49.0,0.714,2026-06-04
968,treatment,US,desktop,4,58.8,0.25,2026-06-01
969,treatment,PH,mobile,5,62.6,1.0,2026-06-02
970,control,IN,desktop,8,28.8,0.875,2026-06-03
971,control,DE,desktop,8,33.6,0.5,2026-06-04
972,control,IN,mobile,2,36.0,1.0,2026-06-05
973,control,PH,mobile,2,33.0,0.0,2026-06-03
974,control,PH,mobile,2,18.0,1.0,2026-06-01
975,control,AU,mobile,4,20.8,0.5,2026-06-02
976,treatment,AU,mobile,0,,,2026-06-04
977,control,US,desktop,3,23.3,0.333,2026-06-04
978,treatment,BR,mobile,5,41.2,0.6,2026-06-04
979,treatment,IN,desktop,7,45.9,0.857,2026-06-03
980,treatment,BR,mobile,5,47.4,0.6,2026-06-03
981,control,US,mobile,5,28.0,0.4,2026-06-05
982,control,PH,mobile,2,30.0,1.0,2026-06-04
983,control,US,mobile,6,23.5,0.333,2026-06-05
984,control,IN,mobile,4,54.0,0.75,2026-06-04
985,treatment,US,mobile,4,52.2,0.75,2026-06-04
986,treatment,US,mobile,0,,,2026-06-02
987,treatment,BR,desktop,0,,,2026-06-04
988,treatment,US,mobile,9,62.4,0.667,2026-06-02
989,control,DE,mobile,6,47.5,1.0,2026-06-02
990,treatment,US,mobile,6,62.8,0.5,2026-06-04
991,control,GB,tablet,2,22.5,0.5,2026-06-04
992,treatment,BR,mobile,2,44.0,1.0,2026-06-03
993,control,GB,mobile,7,42.7,0.714,2026-06-02
994,treatment,BR,mobile,5,60.0,0.6,2026-06-03
995,control,CA,mobile,2,34.0,0.0,2026-06-04
996,treatment,PH,mobile,0,,,2026-06-04
997,control,DE,mobile,0,,,2026-06-04
