user_id,variant,assignment_date,num_questions_asked_alltime,avg_word_count_alltime,quality_answer_rate_alltime,num_questions_post,avg_word_count_post,quality_answer_rate_post,asked_any_post,asked_any_alltime
347,treatment,2026-06-01,2,37.5,0.5,2,37.5,0.5,TRUE,TRUE
348,treatment,2026-06-01,2,49,0.5,2,49,0.5,TRUE,TRUE
349,treatment,2026-06-03,3,42,0.333,3,42,0.3333333333333333,TRUE,TRUE
350,treatment,2026-06-05,7,55.9,0.714,7,55.857142857142854,0.7142857142857143,TRUE,TRUE
351,control,2026-06-02,1,29,1,1,29,1,TRUE,TRUE
352,treatment,2026-06-05,1,57,0,1,57,0,TRUE,TRUE
353,control,2026-06-05,2,40,0.5,2,40,0.5,TRUE,TRUE
354,control,2026-06-05,7,22.3,0.714,7,22.285714285714285,0.7142857142857143,TRUE,TRUE
355,control,2026-06-01,4,26,0.75,4,26,0.75,TRUE,TRUE
356,treatment,2026-06-04,5,58.6,0.6,5,58.6,0.6,TRUE,TRUE
357,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
358,control,2026-06-05,1,19,0,1,19,0,TRUE,TRUE
359,control,2026-06-04,3,25,0.667,3,25,0.6666666666666666,TRUE,TRUE
360,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
361,control,2026-06-01,2,36,1,2,36,1,TRUE,TRUE
362,treatment,2026-06-05,8,52.8,0.75,8,52.75,0.75,TRUE,TRUE
363,control,2026-06-05,4,35.8,0.25,4,35.75,0.25,TRUE,TRUE
364,control,2026-06-02,9,35.4,0.667,9,35.44444444444444,0.6666666666666666,TRUE,TRUE
365,control,2026-06-02,7,27.9,0.571,7,27.857142857142858,0.5714285714285714,TRUE,TRUE
366,control,2026-06-05,5,37.4,0.6,5,37.4,0.6,TRUE,TRUE
367,control,2026-06-03,6,29.2,0.667,6,29.166666666666668,0.6666666666666666,TRUE,TRUE
368,control,2026-06-04,3,24,0.667,3,24,0.6666666666666666,TRUE,TRUE
369,control,2026-06-03,5,31.4,0.8,5,31.4,0.8,TRUE,TRUE
370,treatment,2026-06-03,3,48.3,0.667,3,48.333333333333336,0.6666666666666666,TRUE,TRUE
371,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
372,control,2026-06-02,1,47,1,1,47,1,TRUE,TRUE
373,control,2026-06-05,3,53.3,0.667,3,53.333333333333336,0.6666666666666666,TRUE,TRUE
374,control,2026-06-03,3,35.3,0.333,3,35.333333333333336,0.3333333333333333,TRUE,TRUE
375,treatment,2026-06-04,1,43,1,1,43,1,TRUE,TRUE
376,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
377,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
378,control,2026-06-05,2,19.5,1,2,19.5,1,TRUE,TRUE
379,control,2026-06-01,1,16,1,1,16,1,TRUE,TRUE
380,control,2026-06-03,5,31.4,1,5,31.4,1,TRUE,TRUE
381,treatment,2026-06-04,1,48,1,1,48,1,TRUE,TRUE
382,treatment,2026-06-04,1,75,0,1,75,0,TRUE,TRUE
383,treatment,2026-06-05,1,93,1,1,93,1,TRUE,TRUE
384,control,2026-06-01,3,25.3,1,3,25.333333333333332,1,TRUE,TRUE
385,control,2026-06-02,1,39,1,1,39,1,TRUE,TRUE
386,control,2026-06-02,6,29.7,0.5,6,29.666666666666668,0.5,TRUE,TRUE
387,control,2026-06-05,6,32,0.667,6,32,0.6666666666666666,TRUE,TRUE
388,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
389,control,2026-06-05,4,40,0.75,4,40,0.75,TRUE,TRUE
390,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
391,treatment,2026-06-02,2,57.5,0.5,2,57.5,0.5,TRUE,TRUE
392,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
393,treatment,2026-06-01,1,52,0,1,52,0,TRUE,TRUE
394,treatment,2026-06-02,3,51.3,0.667,3,51.333333333333336,0.6666666666666666,TRUE,TRUE
395,control,2026-06-01,2,21,1,2,21,1,TRUE,TRUE
396,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
397,control,2026-06-04,2,42,0,1,65,0,TRUE,TRUE
398,treatment,2026-06-03,5,43,0.8,5,43,0.8,TRUE,TRUE
399,treatment,2026-06-02,3,51,0.667,3,51,0.6666666666666666,TRUE,TRUE
400,control,2026-06-04,3,27,1,3,27,1,TRUE,TRUE
401,control,2026-06-02,5,27.8,0.4,5,27.8,0.4,TRUE,TRUE
402,control,2026-06-03,1,11,1,1,11,1,TRUE,TRUE
403,control,2026-06-02,5,29.6,0.8,4,27.5,0.75,TRUE,TRUE
404,control,2026-06-03,2,28.5,1,2,28.5,1,TRUE,TRUE
405,treatment,2026-06-05,1,24,1,1,24,1,TRUE,TRUE
406,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
407,control,2026-06-01,1,7,0,1,7,0,TRUE,TRUE
408,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
409,treatment,2026-06-01,3,55,1,3,55,1,TRUE,TRUE
410,control,2026-06-04,3,65.7,1,3,65.66666666666667,1,TRUE,TRUE
411,treatment,2026-06-05,2,27,0.5,2,27,0.5,TRUE,TRUE
412,control,2026-06-04,2,77,0.5,2,77,0.5,TRUE,TRUE
413,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
414,control,2026-06-05,1,14,1,1,14,1,TRUE,TRUE
415,treatment,2026-06-05,9,34.1,0.667,9,34.111111111111114,0.6666666666666666,TRUE,TRUE
416,control,2026-06-02,12,40.3,0.917,12,40.333333333333336,0.9166666666666666,TRUE,TRUE
417,treatment,2026-06-02,13,55.4,0.846,12,52.583333333333336,0.8333333333333334,TRUE,TRUE
418,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
419,treatment,2026-06-03,2,38,0.5,2,38,0.5,TRUE,TRUE
420,treatment,2026-06-02,5,47.2,0.6,5,47.2,0.6,TRUE,TRUE
421,control,2026-06-03,2,22.5,0.5,2,22.5,0.5,TRUE,TRUE
422,control,2026-06-01,3,24.7,0.667,3,24.666666666666668,0.6666666666666666,TRUE,TRUE
423,treatment,2026-06-01,1,69,1,1,69,1,TRUE,TRUE
424,treatment,2026-06-04,16,45.8,0.5,16,45.75,0.5,TRUE,TRUE
425,control,2026-06-03,3,40.7,0.333,3,40.666666666666664,0.3333333333333333,TRUE,TRUE
426,treatment,2026-06-04,2,51,0.5,1,34,1,TRUE,TRUE
427,treatment,2026-06-05,5,50.2,0.8,4,46,0.75,TRUE,TRUE
428,control,2026-06-05,1,35,0,1,35,0,TRUE,TRUE
429,treatment,2026-06-04,1,62,1,1,62,1,TRUE,TRUE
430,control,2026-06-03,6,32.8,0.833,6,32.833333333333336,0.8333333333333334,TRUE,TRUE
431,control,2026-06-01,2,27,0.5,2,27,0.5,TRUE,TRUE
432,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
433,treatment,2026-06-05,1,35,1,1,35,1,TRUE,TRUE
434,control,2026-06-03,6,25.5,0.667,6,25.5,0.6666666666666666,TRUE,TRUE
435,control,2026-06-02,2,18.5,1,2,18.5,1,TRUE,TRUE
436,control,2026-06-03,9,25.1,1,9,25.11111111111111,1,TRUE,TRUE
437,control,2026-06-01,2,18.5,1,2,18.5,1,TRUE,TRUE
438,control,2026-06-01,6,43.5,0.5,6,43.5,0.5,TRUE,TRUE
439,control,2026-06-01,4,47.2,0.5,4,47.25,0.5,TRUE,TRUE
440,control,2026-06-04,2,37,1,2,37,1,TRUE,TRUE
441,control,2026-06-03,2,36,1,1,31,1,TRUE,TRUE
442,treatment,2026-06-04,8,62.9,0.75,8,62.875,0.75,TRUE,TRUE
443,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
444,treatment,2026-06-03,6,41.2,1,5,40.8,1,TRUE,TRUE
445,treatment,2026-06-05,3,40,0.333,2,42,0.5,TRUE,TRUE
446,control,2026-06-01,2,17.5,1,2,17.5,1,TRUE,TRUE
447,treatment,2026-06-01,2,52.5,0.5,2,52.5,0.5,TRUE,TRUE
448,control,2026-06-03,1,15,1,1,15,1,TRUE,TRUE
449,control,2026-06-03,2,120,1,2,120,1,TRUE,TRUE
450,treatment,2026-06-01,5,42.2,0.8,5,42.2,0.8,TRUE,TRUE
451,control,2026-06-01,1,58,1,1,58,1,TRUE,TRUE
452,control,2026-06-05,1,38,1,1,38,1,TRUE,TRUE
453,treatment,2026-06-03,6,42.7,0.333,6,42.666666666666664,0.3333333333333333,TRUE,TRUE
454,control,2026-06-04,3,36,0.667,2,45.5,0.5,TRUE,TRUE
455,treatment,2026-06-03,2,51,1,2,51,1,TRUE,TRUE
456,control,2026-06-03,4,43.2,0.75,4,43.25,0.75,TRUE,TRUE
457,treatment,2026-06-01,3,45.3,0.667,3,45.333333333333336,0.6666666666666666,TRUE,TRUE
458,control,2026-06-02,1,27,1,1,27,1,TRUE,TRUE
459,control,2026-06-05,6,36.2,1,6,36.166666666666664,1,TRUE,TRUE
460,control,2026-06-02,6,29.5,1,6,29.5,1,TRUE,TRUE
461,treatment,2026-06-03,4,42.8,0.5,4,42.75,0.5,TRUE,TRUE
462,treatment,2026-06-03,2,30,1,2,30,1,TRUE,TRUE
463,control,2026-06-05,2,65,0,2,65,0,TRUE,TRUE
464,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
465,treatment,2026-06-05,2,33,0,2,33,0,TRUE,TRUE
466,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
467,control,2026-06-01,3,17,0.333,3,17,0.3333333333333333,TRUE,TRUE
468,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
469,treatment,2026-06-01,2,42.5,0.5,2,42.5,0.5,TRUE,TRUE
470,treatment,2026-06-05,7,52.1,0.429,7,52.142857142857146,0.42857142857142855,TRUE,TRUE
471,control,2026-06-02,4,61.8,0.5,4,61.75,0.5,TRUE,TRUE
472,treatment,2026-06-02,3,55.3,1,3,55.333333333333336,1,TRUE,TRUE
473,control,2026-06-04,1,39,0,1,39,0,TRUE,TRUE
474,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
475,treatment,2026-06-02,2,35.5,0.5,2,35.5,0.5,TRUE,TRUE
476,control,2026-06-02,6,31,0.833,6,31,0.8333333333333334,TRUE,TRUE
477,treatment,2026-06-01,1,22,0,1,22,0,TRUE,TRUE
478,treatment,2026-06-04,1,18,0,1,18,0,TRUE,TRUE
479,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
480,treatment,2026-06-01,6,50.8,1,6,50.833333333333336,1,TRUE,TRUE
481,control,2026-06-04,4,40.8,1,4,40.75,1,TRUE,TRUE
482,treatment,2026-06-05,3,39,0.333,3,39,0.3333333333333333,TRUE,TRUE
483,control,2026-06-05,8,38.4,0.875,8,38.375,0.875,TRUE,TRUE
484,control,2026-06-05,6,36.5,0.667,5,36.8,0.6,TRUE,TRUE
485,treatment,2026-06-03,2,39,0,2,39,0,TRUE,TRUE
486,control,2026-06-03,2,20,0.5,2,20,0.5,TRUE,TRUE
487,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
488,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
489,treatment,2026-06-02,8,59.9,0.625,8,59.875,0.625,TRUE,TRUE
490,treatment,2026-06-04,3,60,0.667,3,60,0.6666666666666666,TRUE,TRUE
491,control,2026-06-01,10,48,0.6,10,48,0.6,TRUE,TRUE
492,treatment,2026-06-05,4,64.2,0.5,4,64.25,0.5,TRUE,TRUE
493,control,2026-06-03,3,15,0.667,3,15,0.6666666666666666,TRUE,TRUE
494,control,2026-06-03,5,22,0.2,5,22,0.2,TRUE,TRUE
495,control,2026-06-03,2,44,1,2,44,1,TRUE,TRUE
496,treatment,2026-06-01,1,26,0,1,26,0,TRUE,TRUE
497,treatment,2026-06-04,5,35.2,0.4,4,37,0.5,TRUE,TRUE
498,treatment,2026-06-03,5,40.4,0.4,5,40.4,0.4,TRUE,TRUE
499,treatment,2026-06-01,1,17,0,1,17,0,TRUE,TRUE
500,control,2026-06-03,8,29.8,0.625,8,29.75,0.625,TRUE,TRUE
501,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
502,treatment,2026-06-04,1,23,1,1,23,1,TRUE,TRUE
503,control,2026-06-02,1,29,1,1,29,1,TRUE,TRUE
504,treatment,2026-06-02,2,49.5,0,2,49.5,0,TRUE,TRUE
505,treatment,2026-06-04,3,83,0.333,2,40.5,0,TRUE,TRUE
506,treatment,2026-06-02,2,51.5,0.5,2,51.5,0.5,TRUE,TRUE
507,control,2026-06-05,1,34,1,1,34,1,TRUE,TRUE
508,control,2026-06-03,12,26.3,0.5,11,27.90909090909091,0.45454545454545453,TRUE,TRUE
509,treatment,2026-06-04,4,49,1,4,49,1,TRUE,TRUE
510,control,2026-06-02,4,35.2,0.5,4,35.25,0.5,TRUE,TRUE
511,treatment,2026-06-03,5,71.4,0.8,4,75,1,TRUE,TRUE
512,treatment,2026-06-04,3,58,0.333,3,58,0.3333333333333333,TRUE,TRUE
513,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
514,control,2026-06-02,4,51.2,0.75,4,51.25,0.75,TRUE,TRUE
515,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
516,control,2026-06-04,5,40.4,1,5,40.4,1,TRUE,TRUE
517,control,2026-06-02,3,34,0.667,3,34,0.6666666666666666,TRUE,TRUE
518,treatment,2026-06-05,3,37.7,0.333,3,37.666666666666664,0.3333333333333333,TRUE,TRUE
519,treatment,2026-06-02,7,55,0.286,6,58.666666666666664,0.16666666666666666,TRUE,TRUE
520,treatment,2026-06-02,7,44.4,0.714,6,47.333333333333336,0.8333333333333334,TRUE,TRUE
521,treatment,2026-06-02,2,75.5,0.5,2,75.5,0.5,TRUE,TRUE
522,control,2026-06-01,3,34.7,1,3,34.666666666666664,1,TRUE,TRUE
523,control,2026-06-05,6,31.2,0.833,5,31.8,0.8,TRUE,TRUE
524,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
525,control,2026-06-03,2,60,1,2,60,1,TRUE,TRUE
526,control,2026-06-01,1,51,1,1,51,1,TRUE,TRUE
527,control,2026-06-03,12,29.3,0.917,11,29.363636363636363,0.9090909090909091,TRUE,TRUE
528,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
529,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
530,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
531,control,2026-06-05,1,43,1,1,43,1,TRUE,TRUE
532,treatment,2026-06-02,5,51.8,0.6,5,51.8,0.6,TRUE,TRUE
533,control,2026-06-01,1,29,1,1,29,1,TRUE,TRUE
534,treatment,2026-06-03,3,37.7,0.667,3,37.666666666666664,0.6666666666666666,TRUE,TRUE
535,control,2026-06-01,3,37.3,0.667,3,37.333333333333336,0.6666666666666666,TRUE,TRUE
536,control,2026-06-05,6,37.8,0.5,6,37.833333333333336,0.5,TRUE,TRUE
537,treatment,2026-06-03,8,58.5,0.875,7,57.142857142857146,0.8571428571428571,TRUE,TRUE
538,treatment,2026-06-01,4,32.2,1,4,32.25,1,TRUE,TRUE
539,treatment,2026-06-03,6,41,0.833,6,41,0.8333333333333334,TRUE,TRUE
540,treatment,2026-06-03,4,60,0.5,4,60,0.5,TRUE,TRUE
541,control,2026-06-03,2,24,1,2,24,1,TRUE,TRUE
542,treatment,2026-06-03,1,63,1,1,63,1,TRUE,TRUE
543,treatment,2026-06-04,5,61.8,0.8,5,61.8,0.8,TRUE,TRUE
544,treatment,2026-06-03,8,42.2,0.875,8,42.25,0.875,TRUE,TRUE
545,treatment,2026-06-01,3,33,0.667,3,33,0.6666666666666666,TRUE,TRUE
546,treatment,2026-06-05,3,43.7,0.667,3,43.666666666666664,0.6666666666666666,TRUE,TRUE
547,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
548,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
549,treatment,2026-06-05,4,59.2,0.5,4,59.25,0.5,TRUE,TRUE
550,control,2026-06-03,2,12.5,0,2,12.5,0,TRUE,TRUE
551,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
552,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
553,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
554,control,2026-06-03,3,39,0.333,3,39,0.3333333333333333,TRUE,TRUE
555,control,2026-06-02,2,40.5,1,2,40.5,1,TRUE,TRUE
556,control,2026-06-02,3,39.7,0.667,3,39.666666666666664,0.6666666666666666,TRUE,TRUE
557,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
558,control,2026-06-04,7,28.6,0.857,7,28.571428571428573,0.8571428571428571,TRUE,TRUE
559,control,2026-06-04,1,27,1,1,27,1,TRUE,TRUE
560,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
561,treatment,2026-06-03,5,39.4,0.4,5,39.4,0.4,TRUE,TRUE
562,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
563,treatment,2026-06-04,7,41.4,0.571,7,41.42857142857143,0.5714285714285714,TRUE,TRUE
564,treatment,2026-06-03,4,42.5,0.75,4,42.5,0.75,TRUE,TRUE
565,control,2026-06-05,5,35.4,0.6,4,32,0.5,TRUE,TRUE
566,treatment,2026-06-03,1,109,1,1,109,1,TRUE,TRUE
567,treatment,2026-06-02,2,24.5,1,2,24.5,1,TRUE,TRUE
568,control,2026-06-03,3,24.7,0.667,2,24,0.5,TRUE,TRUE
569,treatment,2026-06-01,2,21,1,2,21,1,TRUE,TRUE
570,treatment,2026-06-05,2,37.5,0.5,1,51,0,TRUE,TRUE
571,control,2026-06-05,1,15,0,1,15,0,TRUE,TRUE
572,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
573,control,2026-06-01,1,7,0,1,7,0,TRUE,TRUE
574,treatment,2026-06-02,2,36,1,2,36,1,TRUE,TRUE
575,treatment,2026-06-03,2,64,1,2,64,1,TRUE,TRUE
576,control,2026-06-02,9,26.2,0.778,9,26.22222222222222,0.7777777777777778,TRUE,TRUE
577,treatment,2026-06-03,1,51,0,1,51,0,TRUE,TRUE
578,treatment,2026-06-04,3,38.7,0.333,3,38.666666666666664,0.3333333333333333,TRUE,TRUE
579,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
580,control,2026-06-02,2,19.5,1,2,19.5,1,TRUE,TRUE
581,control,2026-06-03,1,21,1,1,21,1,TRUE,TRUE
582,control,2026-06-02,3,34,0.667,3,34,0.6666666666666666,TRUE,TRUE
583,treatment,2026-06-03,4,35.2,0.25,4,35.25,0.25,TRUE,TRUE
584,control,2026-06-01,3,15,0.333,3,15,0.3333333333333333,TRUE,TRUE
585,control,2026-06-05,5,32.8,0.8,5,32.8,0.8,TRUE,TRUE
586,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
587,control,2026-06-02,2,22.5,0,2,22.5,0,TRUE,TRUE
588,treatment,2026-06-05,1,65,1,1,65,1,TRUE,TRUE
589,treatment,2026-06-03,1,39,1,1,39,1,TRUE,TRUE
590,treatment,2026-06-01,2,20,1,2,20,1,TRUE,TRUE
591,control,2026-06-02,5,28.2,0.8,5,28.2,0.8,TRUE,TRUE
592,control,2026-06-03,2,18,0.5,2,18,0.5,TRUE,TRUE
593,control,2026-06-02,3,46.7,0.667,3,46.666666666666664,0.6666666666666666,TRUE,TRUE
594,control,2026-06-02,5,44,0.2,5,44,0.2,TRUE,TRUE
595,treatment,2026-06-02,6,37.2,0.833,6,37.166666666666664,0.8333333333333334,TRUE,TRUE
596,treatment,2026-06-01,4,85.8,1,4,85.75,1,TRUE,TRUE
597,control,2026-06-04,4,25.2,0.5,4,25.25,0.5,TRUE,TRUE
598,control,2026-06-02,3,30.7,1,3,30.666666666666668,1,TRUE,TRUE
599,control,2026-06-02,1,22,1,1,22,1,TRUE,TRUE
600,treatment,2026-06-01,1,49,1,1,49,1,TRUE,TRUE
601,control,2026-06-03,2,46.5,1,2,46.5,1,TRUE,TRUE
602,control,2026-06-02,3,16,0.667,2,18.5,1,TRUE,TRUE
603,control,2026-06-05,5,26.6,0.6,5,26.6,0.6,TRUE,TRUE
604,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
605,treatment,2026-06-05,6,46.8,0.833,6,46.833333333333336,0.8333333333333334,TRUE,TRUE
606,treatment,2026-06-01,5,39,1,5,39,1,TRUE,TRUE
607,control,2026-06-01,2,18.5,1,2,18.5,1,TRUE,TRUE
608,treatment,2026-06-03,2,83.5,1,2,83.5,1,TRUE,TRUE
609,control,2026-06-03,4,32,1,3,33,1,TRUE,TRUE
610,treatment,2026-06-01,1,79,1,1,79,1,TRUE,TRUE
611,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
612,control,2026-06-03,2,29.5,1,2,29.5,1,TRUE,TRUE
613,treatment,2026-06-05,2,52,1,2,52,1,TRUE,TRUE
614,treatment,2026-06-02,8,55.5,0.75,8,55.5,0.75,TRUE,TRUE
615,control,2026-06-01,1,59,1,1,59,1,TRUE,TRUE
616,control,2026-06-03,8,39,0.625,8,39,0.625,TRUE,TRUE
617,treatment,2026-06-01,12,50.6,0.917,12,50.583333333333336,0.9166666666666666,TRUE,TRUE
618,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
619,treatment,2026-06-03,8,55,0.875,8,55,0.875,TRUE,TRUE
620,control,2026-06-04,2,25.5,1,2,25.5,1,TRUE,TRUE
621,control,2026-06-01,1,32,0,1,32,0,TRUE,TRUE
622,treatment,2026-06-04,4,52.8,0.75,4,52.75,0.75,TRUE,TRUE
623,treatment,2026-06-01,2,62.5,1,2,62.5,1,TRUE,TRUE
624,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
625,control,2026-06-03,2,21,0.5,2,21,0.5,TRUE,TRUE
626,treatment,2026-06-05,2,57.5,0.5,2,57.5,0.5,TRUE,TRUE
627,treatment,2026-06-04,6,35.2,0.833,6,35.166666666666664,0.8333333333333334,TRUE,TRUE
628,control,2026-06-01,5,32,0.6,5,32,0.6,TRUE,TRUE
629,treatment,2026-06-02,2,23.5,0.5,2,23.5,0.5,TRUE,TRUE
630,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
631,control,2026-06-03,2,27.5,0,2,27.5,0,TRUE,TRUE
632,control,2026-06-03,7,29.3,0.714,6,30.666666666666668,0.6666666666666666,TRUE,TRUE
633,treatment,2026-06-01,10,55.4,0.6,10,55.4,0.6,TRUE,TRUE
634,treatment,2026-06-03,5,47.8,0.8,5,47.8,0.8,TRUE,TRUE
635,treatment,2026-06-03,7,69.3,0.714,7,69.28571428571429,0.7142857142857143,TRUE,TRUE
636,control,2026-06-02,6,42.5,1,6,42.5,1,TRUE,TRUE
637,treatment,2026-06-02,7,72.6,0.857,7,72.57142857142857,0.8571428571428571,TRUE,TRUE
638,control,2026-06-02,1,28,1,1,28,1,TRUE,TRUE
639,treatment,2026-06-02,6,48.7,0.833,6,48.666666666666664,0.8333333333333334,TRUE,TRUE
640,control,2026-06-05,2,25.5,0.5,2,25.5,0.5,TRUE,TRUE
641,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
642,treatment,2026-06-04,5,61.6,0.6,5,61.6,0.6,TRUE,TRUE
643,control,2026-06-01,4,23.5,0.5,4,23.5,0.5,TRUE,TRUE
644,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
645,control,2026-06-01,1,43,0,1,43,0,TRUE,TRUE
646,control,2026-06-03,1,29,1,1,29,1,TRUE,TRUE
647,treatment,2026-06-02,3,50,0.667,3,50,0.6666666666666666,TRUE,TRUE
648,treatment,2026-06-02,8,41,0.625,8,41,0.625,TRUE,TRUE
649,treatment,2026-06-02,1,29,1,1,29,1,TRUE,TRUE
650,treatment,2026-06-05,1,103,0,1,103,0,TRUE,TRUE
651,control,2026-06-01,7,25,0.857,7,25,0.8571428571428571,TRUE,TRUE
652,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
653,control,2026-06-03,2,27,1,2,27,1,TRUE,TRUE
654,control,2026-06-03,3,31.3,0.333,3,31.333333333333332,0.3333333333333333,TRUE,TRUE
655,control,2026-06-03,1,48,0,1,48,0,TRUE,TRUE
656,treatment,2026-06-05,4,39,0.75,4,39,0.75,TRUE,TRUE
657,treatment,2026-06-03,2,34.5,1,2,34.5,1,TRUE,TRUE
658,control,2026-06-02,1,27,1,1,27,1,TRUE,TRUE
659,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
660,control,2026-06-02,4,24.2,0.75,4,24.25,0.75,TRUE,TRUE
661,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
662,treatment,2026-06-02,4,59.5,0.5,4,59.5,0.5,TRUE,TRUE
663,control,2026-06-01,1,28,0,1,28,0,TRUE,TRUE
664,treatment,2026-06-04,5,37,1,5,37,1,TRUE,TRUE
665,control,2026-06-01,1,41,1,1,41,1,TRUE,TRUE
666,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
667,treatment,2026-06-01,7,53.9,0.714,7,53.857142857142854,0.7142857142857143,TRUE,TRUE
668,treatment,2026-06-05,16,47.1,0.625,13,49.38461538461539,0.6153846153846154,TRUE,TRUE
669,control,2026-06-05,1,68,0,1,68,0,TRUE,TRUE
670,treatment,2026-06-05,1,27,1,1,27,1,TRUE,TRUE
671,treatment,2026-06-03,2,54.5,1,2,54.5,1,TRUE,TRUE
672,treatment,2026-06-03,2,50,0.5,2,50,0.5,TRUE,TRUE
673,control,2026-06-03,4,26.8,0.75,4,26.75,0.75,TRUE,TRUE
674,control,2026-06-02,2,73,1,2,73,1,TRUE,TRUE
675,treatment,2026-06-01,3,49.3,0.667,3,49.333333333333336,0.6666666666666666,TRUE,TRUE
676,treatment,2026-06-01,3,49,1,3,49,1,TRUE,TRUE
677,control,2026-06-03,2,46.5,1,2,46.5,1,TRUE,TRUE
678,control,2026-06-04,6,32.3,0.833,6,32.333333333333336,0.8333333333333334,TRUE,TRUE
679,treatment,2026-06-03,3,36.7,0.333,3,36.666666666666664,0.3333333333333333,TRUE,TRUE
680,control,2026-06-02,2,27,1,2,27,1,TRUE,TRUE
681,control,2026-06-05,5,34.6,0,4,37.5,0,TRUE,TRUE
682,control,2026-06-01,2,20,0.5,2,20,0.5,TRUE,TRUE
683,control,2026-06-03,3,36.7,1,3,36.666666666666664,1,TRUE,TRUE
684,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
685,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
686,treatment,2026-06-03,13,37.8,0.692,13,37.84615384615385,0.6923076923076923,TRUE,TRUE
687,control,2026-06-01,2,35.5,1,2,35.5,1,TRUE,TRUE
688,control,2026-06-04,5,30.4,0.4,5,30.4,0.4,TRUE,TRUE
689,treatment,2026-06-02,6,53.2,0.667,6,53.166666666666664,0.6666666666666666,TRUE,TRUE
690,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
691,treatment,2026-06-04,6,40.3,0.833,6,40.333333333333336,0.8333333333333334,TRUE,TRUE
692,control,2026-06-04,4,33.5,0.5,4,33.5,0.5,TRUE,TRUE
693,treatment,2026-06-03,2,67.5,0.5,2,67.5,0.5,TRUE,TRUE
